,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,tesollo3f:right_hand_back_wrist,tesollo3f:right_hand_back_wrist,tesollo3f:right_hand_back_wrist,tesollo3f:right_hand_index,tesollo3f:right_hand_index,tesollo3f:right_hand_index,tesollo3f:right_hand_left_wrist,tesollo3f:right_hand_left_wrist,tesollo3f:right_hand_left_wrist,tesollo3f:right_hand_middle,tesollo3f:right_hand_middle,tesollo3f:right_hand_middle,tesollo3f:right_hand_right_wrist,tesollo3f:right_hand_right_wrist,tesollo3f:right_hand_right_wrist,tesollo3f:right_hand_thumb,tesollo3f:right_hand_thumb,tesollo3f:right_hand_thumb
,ID,"53914C314E0411F0D40A5771EB50C192","53914C314E0411F0D40A5771EB50C192","53914C314E0411F0D40A5771EB50C192","5B32C7944E0411F0D40A5771EB50C192","5B32C7944E0411F0D40A5771EB50C192","5B32C7944E0411F0D40A5771EB50C192","53914C2F4E0411F0D40A5771EB50C192","53914C2F4E0411F0D40A5771EB50C192","53914C2F4E0411F0D40A5771EB50C192","5B32C7964E0411F0D40A5771EB50C192","5B32C7964E0411F0D40A5771EB50C192","5B32C7964E0411F0D40A5771EB50C192","53914C2D4E0411F0D40A5771EB50C192","53914C2D4E0411F0D40A5771EB50C192","53914C2D4E0411F0D40A5771EB50C192","5B32C7924E0411F0D40A5771EB50C192","5B32C7924E0411F0D40A5771EB50C192","5B32C7924E0411F0D40A5771EB50C192"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
51,0.425000,0.000354,0.219734,-0.203080,0.021587,0.219112,-0.075795,0.040716,0.220530,-0.225348,-0.037412,0.197613,-0.074527,-0.028670,0.189185,-0.246122,0.109696,0.168878,-0.182183
52,0.433333,0.000502,0.220779,-0.195796,0.022238,0.220562,-0.068660,0.040902,0.221530,-0.218236,-0.036842,0.199147,-0.067076,-0.028650,0.190076,-0.238939,0.109900,0.169935,-0.175273
53,0.441667,0.000821,0.221794,-0.188893,0.023168,0.221964,-0.061826,0.041043,0.222548,-0.211352,-0.036192,0.200804,-0.060226,-0.028576,0.190941,-0.231990,0.110187,0.170977,-0.168613
54,0.450000,0.001054,0.222763,-0.182057,0.024025,0.223257,-0.055197,0.041222,0.223338,-0.204771,-0.035450,0.202268,-0.053324,-0.028451,0.191768,-0.225293,0.110567,0.171958,-0.162316
55,0.458333,0.001461,0.223556,-0.175670,0.025094,0.224285,-0.048818,0.041549,0.224144,-0.198537,-0.034502,0.203676,-0.046615,-0.028276,0.192549,-0.218865,0.110918,0.172637,-0.156316
56,0.466667,0.001979,0.224395,-0.169508,0.026491,0.225206,-0.042835,0.041897,0.224735,-0.192554,-0.033136,0.204946,-0.040198,-0.028052,0.193271,-0.212721,0.111261,0.173000,-0.150753
57,0.475000,0.002562,0.224986,-0.163634,0.027720,0.225694,-0.037139,0.042223,0.224967,-0.186995,-0.031677,0.206287,-0.034128,-0.027782,0.193928,-0.206875,0.111724,0.173112,-0.145601
58,0.483333,0.003254,0.225488,-0.158072,0.029167,0.225865,-0.031739,0.042925,0.225380,-0.181639,-0.030320,0.207249,-0.028431,-0.027471,0.194506,-0.201341,0.112164,0.172911,-0.140664
59,0.491667,0.003994,0.225829,-0.152945,0.030801,0.225690,-0.026617,0.043520,0.225466,-0.176593,-0.028796,0.207895,-0.023058,-0.027128,0.194998,-0.196127,0.112630,0.172394,-0.136099
60,0.500000,0.004767,0.226002,-0.147965,0.032166,0.225219,-0.021815,0.044059,0.225598,-0.171901,-0.027315,0.208407,-0.017886,-0.026761,0.195400,-0.191238,0.113025,0.171650,-0.131890
61,0.508333,0.005617,0.226077,-0.143374,0.033657,0.224534,-0.017428,0.044885,0.225468,-0.167595,-0.025809,0.208463,-0.013214,-0.026371,0.195704,-0.186679,0.113476,0.170760,-0.127937
62,0.516667,0.006521,0.225974,-0.139202,0.034922,0.223604,-0.013295,0.045507,0.225222,-0.163567,-0.024199,0.208255,-0.008994,-0.025961,0.195898,-0.182459,0.113796,0.169665,-0.124377
63,0.525000,0.007320,0.225756,-0.135236,0.036266,0.222464,-0.009659,0.046251,0.224902,-0.159869,-0.022829,0.207806,-0.005168,-0.025536,0.195975,-0.178581,0.114212,0.168208,-0.121338
64,0.533333,0.008213,0.225358,-0.131779,0.037590,0.220993,-0.006297,0.046974,0.224398,-0.156554,-0.021370,0.206967,-0.001593,-0.025101,0.195929,-0.175046,0.114622,0.166877,-0.118459
65,0.541667,0.009029,0.224775,-0.128447,0.038847,0.219348,-0.003302,0.047547,0.223877,-0.153531,-0.020012,0.205951,0.001603,-0.024664,0.195751,-0.171854,0.115020,0.165344,-0.116101
